product_id,total_sold,jumlah_penjualan,avg_rating,total_revenue,category,stok_level_orig,jumlah_penjualan_orig,jumlah_penjualan_log,stok_level_log,jumlah_penjualan_rank,stok_level_rank,besar_diskon_sebelum,besar_diskon_log,besar_diskon_rank
014a8a503291921f7b004a5215bb3c36,18,18,4.111111111111111,658.74,bebes,97.4757281553398,2.882483370288248,25.821728142367164,74.17827185763284,83.45096130445364,16.549038695546358,43.30104077575512,15.627080459106871,9.783838889565466
0152f69b6cf919bcdaf117aa8c43e5a2,62,55,3.903225806451613,953.8,cama_mesa_banho,88.93203883495146,11.086474501108649,52.67428815005959,47.32571184994041,96.9822341202239,3.017765879776107,42.93234684240782,14.62302821323228,11.67940766001483
015e04445dedbd5da301ef29cbb03f83,5,5,4.4,313.5,cama_mesa_banho,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
016711f78a6a87696645db0a6a834826,19,19,4.526315789473684,1903.7,beleza_saude,97.28155339805824,3.104212860310421,26.97077390207928,73.02922609792073,84.71647602823072,15.283523971769284,43.296074262650585,9.428466107572222,7.654976992159479
016cae136d358dcdacbd7ac9f1864c09,5,5,2.6,315.0,esporte_lazer,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
017692475c1c954ff597feda05131d73,26,24,3.5384615384615383,366.65,perfumaria,95.92233009708738,4.212860310421286,33.693561228230976,66.30643877176902,89.37697736675591,10.62302263324409,43.266428998747905,25.221225169340727,17.006319249539665
0176bf7839ab4e611dc01cdc3ef6f4e4,8,8,4.5,1631.0,cool_stuff,99.41747572815534,0.6651884700665188,9.083018915938034,90.91698108406196,50.19469457288878,49.80530542711122,43.33151984241166,25.00000000000001,25.000000000000007
01847cb3f55acfd629641e58e38e561e,7,7,4.571428571428571,376.0,ferramentas_jardim,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,25.833461471601954,25.000000000000007
01c9a70868bec5b748c67fcc26ce5895,16,15,4.25,1642.4,brinquedos,97.86407766990293,2.217294900221729,23.330109190598115,76.66989080940189,78.57142857142857,21.42857142857143,43.31392423931877,9.641146083063507,8.389257584506284
01cf56cd6138b926a4802d16fc304149,6,6,3.5,1071.66,eletronicos,99.80582524271844,0.2217294900221729,3.4532035254737137,96.54679647452627,28.376733998539788,71.62326600146021,43.33312961274345,40.32708958888603,39.9170446270843
01cf7c4cffff8db0a1cbe612bd2d50a4,10,10,4.2,209.25,moveis_decoracao,99.02912621359224,1.1086474501108647,13.578339687832727,86.42166031216728,62.54563154052081,37.45436845947919,43.32835020024221,25.000000000000046,25.000000000000057
01da7f08d8327e0b4fab7edaa0c417a4,8,8,3.375,2173.0,telefonia,99.41747572815534,0.6651884700665188,9.083018915938034,90.91698108406196,50.19469457288878,49.80530542711122,43.33151984241166,28.453156378201594,28.203187172087393
01ef0716b68c8493434ad32430c24e18,5,5,2.4,317.95,cama_mesa_banho,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
01ff1ff8aa5dec93e9938b989393a4ca,7,7,2.7142857142857144,370.4,perfumaria,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,32.214601803683266,30.936796579014608
020a80cb704bf65f38761fcedf2af192,13,12,3.769230769230769,633.6999999999999,automotivo,98.44660194174756,1.5521064301552108,18.980726921828623,81.01927307817138,71.05135069359942,28.948649306400583,43.32365484075854,27.677830495766948,25.603005911296076
02293621a345f7cddda16c5d9c7990e4,5,5,3.6,109.95,telefonia,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
02475368dfb38934fe55f574024fe1d7,12,12,4.2727272727272725,348.0,relogios_presentes,98.64077669902912,1.5521064301552108,17.320598591588933,82.67940140841107,71.05135069359942,28.948649306400583,43.32367062876993,24.94724420523345,19.752690669250665
025dcf8f0a969c92d254bc425b380685,5,5,4.6,90.5,automotivo,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
027cdd14a677a5834bc67a9789db5021,40,38,3.743589743589744,3507.7000000000003,perfumaria,93.20388349514565,7.317073170731707,43.05144839024761,56.94855160975239,94.42686785105865,5.573132148941355,43.14474897326293,19.168554114764124,13.973233138770075
0296dd002a346e3bbdda4e0bc48a5073,8,6,4.75,4040.0,moveis_quarto,99.41747572815534,0.2217294900221729,9.083018915938034,90.91698108406196,28.376733998539788,71.62326600146021,43.33193973459686,25.00000000000001,29.11556219138274
02a0c276d5a252215b48269dea73a6e7,8,7,4.5,840.0,esporte_lazer,99.41747572815534,0.4434589800443459,9.083018915938034,90.91698108406196,40.9710391822828,59.028960817717206,43.33193973459686,25.00000000000001,25.000000000000007
02a97df83a8a100c7d2b14a02aea6a3d,5,5,3.0,349.5,beleza_saude,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
02ce467092b184e71d3967d29110adc1,20,20,3.35,3510.53,moveis_escritorio,97.0873786407767,3.325942350332594,28.063745837766657,71.93625416223334,85.79946458992455,14.200535410075446,43.29078033499233,30.17863958121282,19.673310568537175
02ed3b595447e948efc3eac897e4df0e,10,9,3.8,403.5,cama_mesa_banho,99.02912621359224,0.8869179600886918,13.578339687832727,86.42166031216728,56.98466780238501,43.01533219761499,43.329498918695066,26.65703667439319,26.723387005659397
02ee0862685e90b57cc241b7c9885f95,14,14,4.642857142857143,2842.95,perfumaria,98.252427184466,1.9955654101995564,20.526269421662395,79.47373057833761,76.29593575079095,23.70406424920905,43.317528961024465,23.105723637439922,8.689610936415315
02f8dd9b448d3ec2c73e65a22da1121c,5,5,4.4,727.59,relogios_presentes,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
02fb2d61da1247bf732360ea76b16240,7,7,4.428571428571429,769.4000000000001,malas_acessorios,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,25.833461471601954,25.000000000000007
02fbee632a2044d48ab16d57eec4db58,7,7,3.7142857142857135,605.4000000000001,cama_mesa_banho,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,27.98425964843602,27.303201749296242
0320a1be5c5224f64bfbffa583cf03d6,7,6,3.1666666666666665,533.0,eletronicos,99.6116504854369,0.2217294900221729,6.44450448041688,93.55549551958312,28.376733998539788,71.62326600146021,43.332710978342035,30.67551297774236,40.66877811520315
0354c6a8cb8961e29b70e564b93861fe,8,6,3.625,279.92,ferramentas_jardim,99.41747572815534,0.2217294900221729,9.083018915938034,90.91698108406196,28.376733998539788,71.62326600146021,43.33193973459686,27.468513374619082,39.54276694842274
0364c36f8e845e4d309c0a3accc04b1c,10,9,3.2,2026.9,moveis_escritorio,99.02912621359224,0.8869179600886918,13.578339687832727,86.42166031216728,56.98466780238501,43.01533219761499,43.329498918695066,28.939495962173897,29.07494142187397
036734b5a58d5d4f46b0616ddc047ced,43,43,3.930232558139535,1536.57,telefonia,92.62135922330096,8.425720620842572,44.63338648054254,55.36661351945746,95.44901435872475,4.550985641275247,43.08899772314406,15.48326054243802,11.381463587248643
03a20f79e4c056b48ce29b3e30beb0fb,12,7,4.083333333333333,708.0,moveis_decoracao,98.64077669902912,0.4434589800443459,17.320598591588933,82.67940140841107,40.9710391822828,59.028960817717206,43.32588844827323,25.58909277477543,25.54079701084166
03aad9707028422f38b0563410912177,12,9,3.75,911.6,cama_mesa_banho,98.64077669902912,0.8869179600886918,17.320598591588933,82.67940140841107,56.98466780238501,43.01533219761499,43.32588844827323,27.444598353615692,26.933069716925303
03b29ca1beec2e03e15a3b980c1505ed,5,5,4.8,195.5,perfumaria,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
03b58043df5d7424df7eac2be2511c51,5,5,4.4,232.77,cool_stuff,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
03bb06cda40712fb8473f7962fb7d198,9,8,4.444444444444445,1264.1,cama_mesa_banho,99.22330097087378,0.6651884700665188,11.443250505724372,88.55674949427564,50.19469457288878,49.80530542711122,43.33086762212975,25.000000000000007,25.000000000000007
03e4e6709b7d6415746769c0bc3e9131,15,15,4.142857142857143,891.08,brinquedos,98.05825242718448,2.217294900221729,21.972027876771797,78.02797212322821,78.57142857142857,21.42857142857143,43.31392423931877,16.67505103091083,10.042935349303796
03e931f387c2dd5b006aecdb12515b2e,16,15,3.875,848.0,cama_mesa_banho,97.86407766990293,2.217294900221729,23.330109190598115,76.66989080940189,78.57142857142857,21.42857142857143,43.31392423931877,27.27688024803036,16.291300843544146
041022915a950ec95b761b690ddb6b24,5,5,4.0,661.9000000000001,cool_stuff,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
0433830caca22b01a0f477d31307b043,7,7,4.285714285714286,13193.0,portateis_casa_forno_e_cafe,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,25.833461471601954,25.000000000000007
04433a8021475a2002663f94203c88da,7,6,4.857142857142857,321.3,construcao_ferramentas_ferramentas,99.6116504854369,0.2217294900221729,6.44450448041688,93.55549551958312,28.376733998539788,71.62326600146021,43.332710978342035,25.833461471601954,29.11556219138274
044f05bc9de36e8a693a83e4bc79dd0d,31,31,3.838709677419355,774.6899999999999,telefonia,94.95145631067962,5.764966740576496,37.49955127312671,62.500448726873294,92.4434168897542,7.55658311024581,43.212298824891,19.176984062925715,12.99037220566732
045c0f3faa3d81ff1af071e0811b2711,5,5,4.2,959.51,relogios_presentes,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
045da764883d50dc071cc70c81226cbc,5,5,5.0,1349.7,relogios_presentes,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
04601b648d7d2dcae6e285a41e276a3f,6,6,4.5,299.4,brinquedos,99.80582524271844,0.2217294900221729,3.4532035254737137,96.54679647452627,28.376733998539788,71.62326600146021,43.33312961274345,40.32708958888603,29.11556219138274
046eee903d62294ffad4e38ae6aa730e,7,6,4.571428571428571,2093.0,cama_mesa_banho,99.6116504854369,0.2217294900221729,6.44450448041688,93.55549551958312,28.376733998539788,71.62326600146021,43.332710978342035,25.833461471601954,29.11556219138274
0485eb91cf4786a456d0b61ef9d9183e,5,5,4.0,1459.5,fashion_bolsas_e_acessorios,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
0496a7015a17628712e8720db133092b,5,5,3.0,538.27,papelaria,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
04b48e86a968cfe620da1cab5c7556ae,5,5,3.2,206.95,beleza_saude,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
04c48a5fe31aedc4ef3896c005fd483c,8,8,4.625,2499.2,perfumaria,99.41747572815534,0.6651884700665188,9.083018915938034,90.91698108406196,50.19469457288878,49.80530542711122,43.33151984241166,25.00000000000001,25.000000000000007
04c4a4b9c924494fcf82e0fba966f955,21,11,3.65,574.25,relogios_presentes,96.89320388349516,1.3303769401330376,29.10586308418764,70.89413691581237,67.21830128985154,32.78169871014846,43.296014461063,26.285250988881174,28.86008165220033
04dc26a02c448f6f2b914f01c2902ebd,11,11,4.2727272727272725,3834.2,consoles_games,98.83495145631068,1.3303769401330376,15.527523396354914,84.47247660364509,67.21830128985154,32.78169871014846,43.32619611798927,25.0,24.853625162681077
04ea63ab87df726ebf45c0982dd90a1f,6,6,3.333333333333333,346.94,bebes,99.80582524271844,0.2217294900221729,3.4532035254737137,96.54679647452627,28.376733998539788,71.62326600146021,43.33312961274345,40.32708958888603,40.32433683667641
0502d1a36be75bd36b452f31c6ed264a,26,21,4.153846153846154,1832.02,unknown,95.92233009708738,3.547671840354768,33.693561228230976,66.30643877176902,86.8337795083962,13.166220491603797,43.27046177095363,11.115332654695637,8.396982866661705
0505f239830b15ffbd923b4113a96855,6,6,4.0,164.7,malas_acessorios,99.80582524271844,0.2217294900221729,3.4532035254737137,96.54679647452627,28.376733998539788,71.62326600146021,43.33312961274345,40.32708958888603,37.0804122771428
0521fe3eb04940304b489d0fb49a37dd,16,14,3.75,1628.13,ferramentas_jardim,97.86407766990293,1.9955654101995564,23.330109190598115,76.66989080940189,76.29593575079095,23.70406424920905,43.315287906581354,29.70258198560611,19.863176045823874
052413504e5295cd66ec4ced0b310062,15,14,3.933333333333333,2532.4,relogios_presentes,98.05825242718448,1.9955654101995564,21.972027876771797,78.02797212322821,76.29593575079095,23.70406424920905,43.317528961024465,27.617654217903368,16.41605449747193
052b8660ee8a9ee18815d9b276694a10,7,6,3.571428571428572,184.48,perfumaria,99.6116504854369,0.2217294900221729,6.44450448041688,93.55549551958312,28.376733998539788,71.62326600146021,43.332710978342035,28.76207963648983,39.712843195335914
054515fd15bc1a2029f10de97ffa9120,55,44,4.181818181818182,2341.0,esporte_lazer,90.29126213592232,8.647450110864744,50.03577371453846,49.96422628546154,95.59503528839134,4.404964711608656,43.01729368932039,8.682274211074878,7.110906540613973
0554df77f3ed2e36e06c60eb65dc357a,6,6,4.5,797.4000000000001,beleza_saude,99.80582524271844,0.2217294900221729,3.4532035254737137,96.54679647452627,28.376733998539788,71.62326600146021,43.33312961274345,40.32708958888603,29.11556219138274
056193fc88b3f131fae751356896b168,7,7,4.857142857142857,908.94,utilidades_domesticas,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,25.833461471601954,25.000000000000007
056d012d264624accb7f73d31caee034,9,8,3.125,1070.1,cama_mesa_banho,99.22330097087378,0.6651884700665188,11.443250505724372,88.55674949427564,50.19469457288878,49.80530542711122,43.33086762212975,29.05989845428612,29.051112284944935
058b372f969b59e8c4a27e224243909c,8,7,3.625,372.0,papelaria,99.41747572815534,0.4434589800443459,9.083018915938034,90.91698108406196,40.9710391822828,59.028960817717206,43.33193973459686,27.468513374619082,27.704865683110054
059ca09d32720d9adce3ae12e181339d,10,10,4.2,940.09,perfumaria,99.02912621359224,1.1086474501108647,13.578339687832727,86.42166031216728,62.54563154052081,37.45436845947919,43.32835020024221,25.000000000000046,25.000000000000057
05a9ab81472f6bdcd910cb49b636c5b5,8,8,4.125,1309.2,instrumentos_musicais,99.41747572815534,0.6651884700665188,9.083018915938034,90.91698108406196,50.19469457288878,49.80530542711122,43.33151984241166,25.310892740445052,25.284208085264673
05a9dadb8402b6b7ae3dd28f7da187b5,33,33,4.212121212121212,5247.0,informatica_acessorios,94.5631067961165,6.208425720620843,38.85763258695303,61.14236741304697,93.25870041372598,6.741299586274025,43.194309084950916,8.762570212714262,6.900504435447989
05f0fe07929d35be0748fac56eecbeb2,5,5,5.0,551.5999999999999,beleza_saude,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
0603d2d85bcc46beb11bd247870c4841,6,5,5.0,920.0,cama_mesa_banho,99.80582524271844,0.0,3.4532035254737137,96.54679647452627,10.635191044049646,89.36480895595035,43.333176992949035,40.32708958888603,42.6521883817756
060c17562f97e5bb60bc0dfa4dd5b3f2,38,32,4.447368421052632,947.62,informatica_acessorios,93.59223300970874,5.986696230598669,41.93114090388187,58.06885909611813,92.88147967875396,7.118520321246052,43.18587426033499,8.598434667252436,6.924941128365635
060cb19345d90064d1015407193c233d,26,25,4.269230769230769,3815.8,automotivo,95.92233009708738,4.434589800443459,33.693561228230976,66.30643877176902,89.9488926746167,10.0511073253833,43.25957102793674,9.046123492639252,7.146321230118557
060f0122cdc8f25db4a0d7359fdae7b0,16,16,3.5,784.0,relogios_presentes,97.86407766990293,2.4390243902439024,23.330109190598115,76.66989080940189,80.54271112192748,19.45728887807252,43.309971030744784,32.66538569275483,20.410378395544875
0640a217fe729c5b8f61fd475f1fc22c,7,7,4.285714285714286,309.93,telefonia,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,25.833461471601954,25.000000000000007
06484143f7046fc1c2ec000aba13e28a,7,6,4.714285714285714,174.92999999999998,esporte_lazer,99.6116504854369,0.2217294900221729,6.44450448041688,93.55549551958312,28.376733998539788,71.62326600146021,43.332710978342035,25.833461471601954,29.11556219138274
0654d3c1e3efc7e7cd9dbde9cb743df2,21,19,4.095238095238095,1155.0,ferramentas_jardim,96.89320388349516,3.104212860310421,29.10586308418764,70.89413691581237,84.71647602823072,15.283523971769284,43.296014461063,14.827768234438132,9.887665950917322
06601c3059e35a3bf65e72f2fd2ac626,5,5,4.0,549.5,alimentos,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
0663a33c86fed5322e603ef430775b7b,6,6,4.833333333333333,293.4,papelaria,99.80582524271844,0.2217294900221729,3.4532035254737137,96.54679647452627,28.376733998539788,71.62326600146021,43.33312961274345,40.32708958888603,29.11556219138274
06976617d8c5e71de4f3c2d93e788fd5,8,8,4.375,827.2,malas_acessorios,99.41747572815534,0.6651884700665188,9.083018915938034,90.91698108406196,50.19469457288878,49.80530542711122,43.33151984241166,25.00000000000001,25.000000000000007
06a47d0ecd4561565deab3dfd7d3c0ff,7,7,3.7142857142857135,412.3,esporte_lazer,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,27.98425964843602,27.303201749296242
06abf4be826ed1d548e8a22a3d75d912,10,10,4.8,5990.0,beleza_saude,99.02912621359224,1.1086474501108647,13.578339687832727,86.42166031216728,62.54563154052081,37.45436845947919,43.32835020024221,25.000000000000007,25.000000000000007
06ad93d66e91d09df5ce746906d9658b,8,8,3.875,1699.2,cama_mesa_banho,99.41747572815534,0.6651884700665188,9.083018915938034,90.91698108406196,50.19469457288878,49.80530542711122,43.33151984241166,26.412321596375214,26.297480787785457
06bf70b6e1d67d96308235ef350edc61,21,20,4.190476190476191,1607.9,brinquedos,96.89320388349516,3.325942350332594,29.10586308418764,70.89413691581237,85.79946458992455,14.200535410075446,43.29078033499233,9.90707108711638,7.749652990027095
06c38a87544301cba8b0fb5a0796383d,12,11,4.25,634.8,brinquedos,98.64077669902912,1.3303769401330376,17.320598591588933,82.67940140841107,67.21830128985154,32.78169871014846,43.32588844827323,24.94724420523345,24.853625162681077
06c6e01186af8b98ee1fc9e01f9471e9,59,55,4.47457627118644,2224.1,informatica_acessorios,89.51456310679612,11.086474501108649,51.58131621437221,48.41868378562779,96.9822341202239,3.017765879776107,42.93234684240782,8.108586207972062,6.7184001644597675
06c950c36d589b39b34f5dc1d4a75e29,8,8,4.75,4276.45,beleza_saude,99.41747572815534,0.6651884700665188,9.083018915938034,90.91698108406196,50.19469457288878,49.80530542711122,43.33151984241166,25.00000000000001,25.000000000000007
06dce482ace017e78349b6f1fa83a022,10,10,4.5,390.0,cama_mesa_banho,99.02912621359224,1.1086474501108647,13.578339687832727,86.42166031216728,62.54563154052081,37.45436845947919,43.32835020024221,25.000000000000007,25.000000000000007
06e73ddcb54620a36bfdb2e073c4dc40,7,7,4.142857142857143,244.3,fashion_bolsas_e_acessorios,99.6116504854369,0.4434589800443459,6.44450448041688,93.55549551958312,40.9710391822828,59.028960817717206,43.33252291853061,25.833461471601954,25.263886811267565
06edb72f1e0c64b14c5b79353f7abea3,144,128,4.055944055944056,5883.68,cama_mesa_banho,73.00970873786407,27.27272727272727,71.34814067026034,28.651859329739665,99.23339011925044,0.76660988074957,32.14976891620491,10.05472873497489,9.19936472898241
06ef9525b604908b6ef27fa630b4f22f,6,6,2.6666666666666665,217.16,eletrodomesticos,99.80582524271844,0.2217294900221729,3.4532035254737137,96.54679647452627,28.376733998539788,71.62326600146021,43.33312961274345,40.40432379711122,41.49610467531955
06f0e85c7892d5df893f332706340af1,29,27,4.172413793103448,4931.0,papelaria,95.33980582524272,4.878048780487805,36.053792818017314,63.946207181982686,90.9467023606717,9.053297639328306,43.24496288441144,10.055886988144666,7.601821733115973
06f2166336faca73c644b11eaca22d06,11,11,4.4,1155.0,informatica_acessorios,98.83495145631068,1.3303769401330376,15.527523396354914,84.47247660364509,67.21830128985154,32.78169871014846,43.32619611798927,25.0,24.853625162681077
06f756df8d80309915285f3ee6ea1059,8,8,4.125,1039.2,malas_acessorios,99.41747572815534,0.6651884700665188,9.083018915938034,90.91698108406196,50.19469457288878,49.80530542711122,43.33151984241166,25.310892740445052,25.284208085264673
06fb87866499b0e65992b2d88aca8282,5,5,4.0,4495.0,relogios_presentes,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
0705b33fb285827a578fce4899f1b921,29,29,3.931034482758621,652.5,esporte_lazer,95.33980582524272,5.321507760532151,36.053792818017314,63.946207181982686,91.77415429544902,8.225845704550977,43.229194238215285,17.68213063145061,11.744230956630707
071b82cad6de748755bb587ff3feec2e,5,5,4.8,659.95,cool_stuff,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
0736b2e56f06e14d3aa1bef54de26052,5,5,4.5,69.36,telefonia,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
073ed404e3aec5b0a486334c05ee2fe9,5,5,4.0,1974.99,relogios_presentes,100.0,0.0,0.0,100.0,10.635191044049646,89.36480895595035,43.33333333333332,43.33333333333332,42.6521883817756
